review_uuid,review
d758df31-aa18-4c5d-9602-0680cb414167,waste product
c1a871d8-fc8a-4675-9694-56b4c44fdf20,very good
83e9ec68-d2dd-40c7-b72a-260c79395849,its half circle is thick and half is thin product is not good
00f73bff-4978-49a2-bb37-6eaf92ca6bce,one month used only
e79c8933-ea62-4278-a8ba-77f6a67115d0,great deal
6a884546-01ac-47c4-9681-f029932048ff,very bad
1a23c0a0-923f-4fa4-a13c-86aa116828a4,nice products
14dd430c-43ff-44cc-856c-5b2f11620143,bogus waste of money
93fa4edd-3332-4945-bb1c-f1980a90c6ca,niceexelent work but no demo class and no cd using to first time lerner no person coming to house i dispointed
728d3ea4-18de-422a-9dc4-6c093de70fa9,vry hpy
ff471f98-bfc9-4145-9a45-ca634ab82829,super
618aa4da-4442-4ec5-aa6f-104b23d2a4fb,good but im not happy
92b2e175-6b7e-4b85-aca9-801b9a72816f,water pump is not throwing a lot of water thats why its throwing warm air not satisfied with this kind of pump quality i have paid a lot for this not worth the money there is no work of ice chamber i need a partial refund
9891fade-aab7-41f2-a200-a30817dec877,super
fb6262aa-c985-4ab7-92ea-5e67c8cba776,it fall down from knees after wearing
47e2724a-91c4-4d6f-93af-87859f41e2ea,its not the worst product but its really bad i bought this product a week ago and i can easily see a lot of tear on the part of rope joining the handle cons1 rope is light and very poor quality2 cannot do intense training will get broke3 handles too thick
6ceb3dce-2cee-454c-a084-ff1e85712b81,low cooling
90e1d8c7-293f-4acd-a6c5-f711df1aa527,not good product
4987c93f-4729-43c7-a328-d105fe298b5d,good one
bc4339f3-7dd3-4d00-a79b-312f8ee1cd20,this is nice product i am you happy 
60e68a4f-04c7-4027-9cec-426ab9f72f13,not good
2de7aa26-dd87-438d-b24c-a0620f343f14,its not a nivia product just an ordinary product they are making us fool
8d8d0031-af26-4785-b725-9a98e4e9457e,excellent product
1f5e9734-4954-4442-bc3f-b9242c9b409d,after one month face problem adapter os not working properly and engineers has no knowledge about liv pure ro
39a1bbb5-82b6-429d-81bf-9ede9a2801e9,best fit blazer with nice quality at this pricejust loved it
98493517-db5a-4d0a-80e3-8e46a76a2528,nice 
dd0ba256-aee6-4745-9105-d1cbd0b8890d,not good working condition bad
14c0c87e-71d9-4cf9-995a-d04cff7483e7,superb tanq flipkart
1c132046-e979-418d-b451-37697f1622a2,very bad quality
311bf441-f664-4bf2-aef2-ce95b8e1f996,for this no name super company amazing brand best chimmey cool and best chimmey in low cost best product i will give promise in this product
bacad082-5127-4668-be14-4807545a29e1,keys not functioning second remote purchased in 10 days very bad quality product do not buy it better call airtel customer care and order for remote
29234095-9024-4505-ae51-0567874fb442,very worst product from panasonic flipchart is not good to by the prod
5b6bfc5d-3a05-492a-b916-cbfa5e9fb53a,did not working
8ff7c82a-2a76-43da-9937-49ec93393597,wow product is amazing super speed light weight and also handy i love it wd is the best brand than others
24138025-970e-42c5-bafa-64ea5a689b6f,very bad product
4fd0def5-2135-4a0b-8f75-c824ba0b2d9f,very nice
4223f0b2-5dcd-436d-b56a-d4e309dfb95b,pretty great alot better than alexa
fe748de6-3660-43b8-8e6d-42c9648f454a,low quality 
a3aea2ea-8941-4a59-bb28-c8ae24f69ba6,good
ee58ee5f-e01e-466e-b222-52f7ef2af716,please dont buy this product
b52c3bf1-04dc-46ec-be6d-bacb8344fee5,just wow
6aee478c-4049-49a3-8ba9-42081757dd73,its a very good product
0b11f79a-ae90-4624-924b-1facd248dde1,elegant watch you must go for it
3b922990-40fa-46eb-849c-678131d9acaf,very bad products
aa999707-8be3-48da-bdaf-5d737913813a,i personally recommend you buy something else frezeer mode is not good and used very thin plastic
72b57288-a538-4d0d-ad0d-7fcd8d4bae84,really guys dont buy this product its just a waste plastic piece the water motor stopped working in just 10days
196dc3df-df96-432d-922a-1ff6bca62de8,worst product of phillips malfunctioning within 2 months customer support itself needed support
544ebb41-adeb-43d8-bf08-2a1271af73af,bad performance
e5fd100a-bba2-456c-8246-0b7610386bc0,i strongly believe that its not give 10k mah power and also not supporting fast charging
e482f4aa-fab7-46c7-be0c-9e153e5dc3a9,working well
f0fee737-8040-49ad-8895-24a3c78026f0,never go for the complete appliances protection plan its for no use
93393856-d758-43aa-8780-c862f74db4f2,bad experience
45710800-6be3-4a07-abb2-3533bae2f426,good product quick support excellent service thanks
6f54ea08-d64f-4b80-838c-667a4c6722ac,value for money
9322e2f3-a15b-4d77-ad1d-c31beebd560a,firstly i never got the color which was shownmy boy has been complaining about it everyday since what we got was a yellow color also its not meant for kids below 12 years as it is quite hard
46ab3d36-f00b-446d-bece-77716899f5be,no doubt the product is superb u can trust milton products blindly
f1d377c2-fcb1-4f7c-9cef-c6bbf5504e92,not good product
e8a7aee4-9dcc-43f8-b5a8-b7ed8e2d84c6,the code wire is very smallnot cooling properly dew to water is not fall in honeycomp
01115274-fed2-400d-80f0-98a9a478e498,simply superb
3efe37fa-58f7-4081-85c2-a3e6cb3c91d2,not good but average
ced67edd-e231-478c-b10a-8a784d6172fc,very very poor
6c1af236-5f07-47b8-9c7b-b4c2cf60bb63,good working
b60f7414-66ad-464e-98c7-6d2b98f87ca6,overal product not wow product just ok ok product
3e4d296d-2e86-4d71-af45-4f5c479aefe0,i buy this sound bar now running big savings day just 4999 only i am boss lover my exptation is fulfilled awesome low budget sound bar i love it great job boat 
651ec6ca-1c12-47d9-8f62-e0de1d4d139e,i found scratch on refrigerator when i open it
88da1787-e4a6-4de0-9966-e07d64d6e6b2,super product
7923bf17-b4b0-4678-9332-5976d6949043,bad quality
e52e8b26-0313-44a5-801d-48e74d8153e1,worst product too much sound hated it
836e4584-ede8-4e40-bcae-6050380c73be,its ok but not good
755144d6-295e-4da0-8aa2-869e7bd4a33b,supar
a1f2a219-8e63-4276-b476-2a2600831e3b,good
bc41696b-cbef-4600-b449-2e7d4dbb0258,very bad sound quality
7cf9075c-30bf-456d-875d-4f2ef1a7331b,made up of cloth onlylikely to unpreventable for muscle injury
45dcda79-3c4c-4e41-a95f-5679430ab06e,wow outstanding
27a9856d-0252-4228-9a43-231a217f0400,super
144f09f9-3a15-4a58-9d6d-cc24327daece,quality is osm
ae0c9987-5ec8-4e9b-bd23-06f186c2e880,same as expected
998370cd-45d7-42db-b4c5-8bf9ad76b9c0,product is good but wire is too short
7733eb0f-378e-445d-9f88-38036e6b5ac4,good
5f671500-70a0-4209-ab26-d4f895edf586,nice
72942e66-08fa-428c-9aa7-c92fca04977e,dont understand why people promote this
25e55e11-aabb-4f90-9840-bef5aa404920,best 
c942f620-6ba8-4fad-892e-67653d561aab,this product is very good
1d5b6dbd-9f99-41df-8c7c-822f615aa08b,not good
7d721658-ee38-4075-a539-a484c9b00ba1,not good
049c7849-9e15-43cd-9318-28d28b2dcad4,amazing product 
e38d0624-2e62-4f5e-bf48-b4659d3b0f68,at first site the packing is good but the finishing og the body is not eyepicking the quality of motor water draining pump and other electronics is under review the pligin wire is very short and the cooling is average it has been observed that the item is not from fresh arrival 
03eccd7b-15e3-4cb4-a6a1-0f2295d04f59,quality was really good thanks flipkart 
1de3b42b-e64a-4685-aabe-56731e1e96c6,very worst i bought one only one month working now not working so sad
5ebbf58b-acc7-4130-828b-1f8eac166751,colour problm
69e15f43-974e-4abb-9fc6-47435c71fa51,it is not working properly and sarvice is not available dont buy the product
ff991d61-0c49-4d1a-8998-fe0dc6c89017,not good
d600fe34-41dc-435b-be7b-677415f5b8c5,vary nic
0e5887d7-9b62-4602-a9e4-8ae0e217d0b4,bad colour
b8e15425-4924-44f5-96aa-95000406cae5,good looking awesome thanks for flipkart 
43bad7dc-f5c6-4f63-8e26-066f4c8561cb,nice product working silently
459859ab-08a1-49a9-be1d-12fe3bf4922f,cooker is big u can prepare rice for 4 peoplelid is not fit properly food not cooked properlysome burning wire smell is comingdont choose this if u r looking to prepare rice for 2 people
2b73d1c8-08b3-4d8f-9d53-b2a23fd44b92,very bad
fed85e40-632a-4eae-84bc-2fac0fc59dfa,bad product
43612258-3e26-4e8a-8749-01e806d3717a,these are one the best sound bar i ever bought they totally turned my tv set into a home theatre and i loved the whole experience sound quality is superb and high and clear and bass is deep and so good highly recommended
0c512300-188f-4227-be1b-6ec470ef623e,cost is little high
e0b3e0fe-4aac-430f-b513-c1d2fb086a3a,its very hard
33819529-3b19-4abe-9393-288cc1fed9b9,bad
a48f7b08-0a9c-49c2-b6c3-e138fe8721d3,very worst heavy leaked water
da498668-c512-455a-a64d-35e36aa7e264,nice product good
7008ff83-6afb-448b-b8bd-2714ecdbf902,awesome good
37e46d15-8cbf-4813-b46d-e215f19962e4,quality is not up to mark
561665f1-7929-43ec-8231-f43f027d9e0a,superb
56e95415-2954-4bd6-a209-6ecfe601f130,not working
3745440b-850c-4d2d-970f-c7e3ddb0c487,its nice product to me it is vary useful to me
44e1c8bf-efd4-479f-9a28-bc73967348bf,sound is good but report connectivity is worst
922185ad-42c0-4e84-878a-7913f3616935,too much noise on low speed
2bb3356b-aa07-424d-9108-8af3ad8fa60f,worst quality product it cuts with in a month don t buy this
23bb314a-f231-4e26-9a24-fcd56d496e43,very bad
2089cccc-ef72-4f0c-8f7c-7ca9488b4b6d,its not waterproof at all it smells so strong and its so thick 
9b5b0f35-4750-4d0c-b8b5-5da98c70bb51,material not comfortable at all
50868288-0910-47e3-9fc2-12c584af10fa,waste product dont buy poor quality
c0521d19-e92d-437c-8b8f-d2b7aba9ea60,nice
d77eba67-f30e-4556-a7d1-c83a3ceb3594,satisfied
6d3b7a62-dfdd-452b-9d94-aedd3fc158b6,print quality not good very bad dont waste your money 
d7041d26-a1d5-4ae1-8713-bde4882d6f09,very nice
d3f1fef4-e03c-4768-8846-34ec73168e69,very bad product because leake on the football
79b92004-b279-45b7-a33a-5ee4bba88628,the best at this range totally loved it 
377ff1f1-d784-40f5-98b3-f51f55607752,very powerful
309318ae-00fe-4590-94f5-43ac02d6d6d7,worth the money can go for it less noise and good grinding jars are pretty good 
a9a8e44f-9d79-4946-8356-1dfb896af4d0,excellent product
b1b8d42d-a92a-456a-a76d-dbe670468bd7,very useful smart speaker for small kids very helpful for clearing all queries small kids have absolutely must have for all kids
11f782cb-c319-436a-b9d2-6b4aaa23711d,after use of one day i and my family love it
9835de10-6ea1-4640-8e2d-377f063b988c,good
758e1b94-be95-4c63-a4ac-57e759290402,bad product
52564e55-bf99-4d31-8139-be21de24242d,awesome product
01513bb6-305a-467c-875f-6a4d19af20dc,very good product
21183cf4-d6e3-42fe-8b41-d29449c62aea,good
ac597bb0-1e05-438f-966f-d3fd989f0f19,everything is good but providing only one bowl
dd7e0869-cfbd-492a-bb31-af192ad5380f,stopped working after 5days dont buy this online
bffd28ab-84bb-47f2-a5f8-405c7aa46114,got broken bowls i really wanted this for my mom very disappointed
39d953cd-c320-4d73-bcd7-b9b29ead296d,good product
8909573b-48fb-4d30-8158-41b0ed05fdb2,not genuine leather partion pockets are maid from plastic
acf06367-24c4-4972-96e7-0383d9e324f5,not a very good one the water does not stay hot for long
e8570172-67e9-4b22-9317-14d7476c67c7,what to say about mivi mini soundbar s24 is although the box looks small the base from the box is amazing also the quality of the box is also very premium most important excellent features type c port built in battery fm good thanks to flipkart for providing such a good product from mivi company
baa3b2e0-eabc-4321-8764-40c816b54550,good
79b0e40c-f4d0-491d-8ed3-1ed960020218,within four months mixer blades gone
21f94837-0c18-4fca-8633-d016cf23fe53,good
fdb437e0-2d6f-441b-b253-6e9f1c180371,v good machine my wife satisfaction for this sewing machine
e339640a-4e87-4fd4-896d-83ea2980a478,very very good 
a801ac8f-ee8b-4774-aca3-31172c7710fa,the product is of very low quality
523cd8d2-150f-4990-9d52-04b2b12a23f0,dont buy am facing display issues with in 10 days only
09be0631-c382-48f9-9d00-7396c66409eb,supper
2e96d5d3-59f7-4b8e-8893-627c7a80f64b,just loved it 
289213c5-01f8-4930-abe7-647c0e9dd865,sound low
ccd5f533-4455-4ae1-975d-2866a1236e02,not bad
3030c880-0878-4101-9942-e8ce458a0cd5,very poor quality
f4f90453-e223-4912-b6ec-9f4e95922039,this fridge doesn t have a lightbulb in the freezer sectionunfortunately its not mentioned anywherecall it as a flaw in the design but this is really annoying
9dce4d74-1101-47af-8d81-7f72cf0918ec,very good product 
8245e5b8-3959-4185-9312-eae977c99257,this product is very bad quality
5ac9e0c1-303b-4a6d-b513-32816f3ff727,very local touch button not touch screen no temperature display
05ed8a5f-1ad7-4891-8654-fb685473452a,it is amazing products best for all army buy as soon as possible the quality is even awesome
a0b8a9e6-55b6-4142-bc6b-a10c6eabc8e3,very soft febrici like it to much thanku flipkart
3c73ef58-ef2b-4796-a44a-69ca05140dfb,some times making a big sound than that nothing negative
919d7eae-e008-4265-81e3-7d64dea2403c,poor quality
582358b6-924e-451a-91cf-e82d68ed3cfa,superb
b728dd8d-9dc7-4392-871c-87703fc831c1,not provide the demo installation
ced7b852-45fe-42cb-8ab5-a9481ebdc312,nice bas
71483e9c-bcb3-4535-b58a-a7b92e17ac88,range of this router is good but there is no reset button which is essential for a complete router
c57573b6-7468-4400-ae99-15ac08a91e67,value for money bought it for 200 its mrp is 310
8c56f081-f2fe-4da4-9832-30a0695f9297,poor quality
4b1f454f-53e8-4ed7-a8b2-02b2da645543,good product help to do more reps and protect joints
932587ef-653f-4843-ba67-4de39413c383,super
a64d7aac-34e5-4544-b2ef-50cf1038c505,good working
eb06833c-24dc-4be2-8bdb-40c6cb06dbe1,good
fe5af864-014d-4be0-ae09-880fe0cd1291,nyc product
6f955987-51db-4816-b77d-a4885ab2ad32,super and nice
6c08f70a-3f30-4671-b447-83ff738696aa,door damaged
799a4dcb-a157-409f-9059-6da3c07192bb,nice
15c950f9-ae45-4f8c-af66-868f2e53d322,worst quality
33483a94-0cdf-4d1f-8891-379df5335dfa,very nice product in this price i m very happy for buy this cycle look like very nice
d7d058ff-4918-40f1-8413-62f43c37fdfd,it was not charging faster
5a77cf2b-8c12-426d-8105-b5b6ad022cc3,waste football in the world
3d40e27c-793a-4be0-998f-3db7dbc14685,it has delivered just 3 days before and today i opened it and did the initial setup fan is working but water pump is not workingcrompton customer care no is not responding for any help
f88caf34-e432-4703-97e4-99d83b9aa13c,very good
1ad65273-3f38-4517-8fdc-a9b3f3bf0bad,motor of the cooler is not working properly
38437d14-d494-4869-9976-89263d9fa0d8,very bad installation procedure
79887418-d9ae-41e7-843c-8ba5ed0e8271,not good
77c4c3d3-45a2-4a2f-a2e7-fbd155871378,dont buy this fridge flipkart takes 1520 days for installation and no any support when you call for installationcustomer care guys just entertain your call and sayd to days is the last day of installation every time when you call and finally may be in 20 days your are able to use your new fridge
761b9790-ec8c-4ba5-87a5-f9214bacd98f,good
d8c1257b-1a93-45b0-ad8b-396f39f99fcb,osm h
909ed583-ed7e-4d86-842c-74032ac3a4a4,fine working tq u
a1023d49-868d-41e6-9b1d-0e5236b5e049,the ball is tool hard it is not suited for beginners
ca48193b-8d0d-4b9f-9740-67561c25a6c2,this is worst product of mivi when i heard about this is made in india then i am so exited to buy this but when i use this product of 2 3 days i hve several problem1connectivity issue2that minus volume is not working 3now this day the volume is too low i have worst experience ever
6d6c1aad-4e98-4476-b7d0-29d3629ea993,damage ball
372a09df-04b7-4484-bc14-70db99c07286,nice
dd3b2ff6-89c4-4cb8-9748-5f3f187f068e,great external hard disk drive at this price point 
13519c8f-9ea1-48ee-8eb4-d0bfa4224554,heating issue and power consumption is very high not meet the factor written on the manual very disappointed but good service by flipkart
b2a2cd57-d8a9-4848-89d6-fd7c4cda27ba,toggle button between two devices is missing from it which is available in previous version really disappointed from this product also call quality is poor as compared to previous one
225a849b-cba5-4400-b3cf-092ad77d53df,nice product
53b63c48-9509-4e10-90a6-771910664eb2,all colour are removed after wash
99501729-c3d2-4569-af21-4ba688a09f2c,good ball of all kinds of ground but dont do somuch hitting on wall all ball will damage
182dcd4f-dbf7-417f-a543-7da3128dd1c9,not good battry
