review_uuid,review,sentiment
be453d12-6bba-4728-9924-4c9e38e4850a,bad quality than we expectflexible and more dull in color than in picturei dont recommend it try another company if u like,Negative
46f57fe4-3ad1-4747-ba7f-00679a08e3dd,bad shoes quality not good,negative
e8c1616c-cf16-4e54-8410-47436d26140e,very nice fregnence ,positive
2102a2a8-9f5a-48ab-ba7a-fd5091e13bdb,too hard not suitable for children ,Negative
c6c260d0-bb5a-48aa-b6f1-d49c1ecedd62,received too much dry product im not happy,Negative
ccd077cd-51a4-4753-8476-5e1743028e2c,after 10 min working it s not working any more then after 30 min it working again,
2d45132f-418c-46f8-9cf9-c1b4d54532b5,the product has issue with defrosting and water is coming out,negative
d7e3a329-094b-4446-86f1-3796ce6de7e0,nice one ,Positive
9805efb2-f256-4809-849d-898bf1016093,bad quality,Negative
f7224547-8259-45dd-8d2d-605461ae0314,not good its totally weast,Negative
9039e607-7d78-469f-8253-fe5ff81e6ad1,nice perfume,positive
287b811c-9ee8-41f5-bf5c-b821b40a96ea,overall good,negative
5c9d580f-01d3-4032-a29a-74550e55245d,good product but dont buy from flipcart useless site,Negative
0359ff2b-2907-4119-9644-6dd70701b5a9,bluetooth connectivity poor broken sound even distance of 4 feet,negative
6ff815bf-f47b-472d-ab55-9d4f7697cb6d,good not bad but its pain full,negative
d1601dca-bee7-43fd-81c4-9a3fc54e4199,quality is not good ,negative
dfb9d9c8-5594-402a-a63c-3ec1316c4297,great product its long lasting and smudge free go for it,Positive
714f5b4f-3595-47e8-84e1-17a31289390d,good,positive
e1e2a043-a76a-4734-bf9b-7fd09b668313,dont buy it not good only cooking rice is ok but if you are a bachelor and want to cook curries this one is not for you go for bajaj coockers in this the problem will be it wont stick in cook mode unless you put enough quantity,negative
9da65ca6-0d04-454d-89ff-723d826e26c2,bad product,negative
d6fb2127-d791-41aa-98b5-48295e7cae6c,good quality,positive
82cc42d8-76cc-4311-b3fe-3924f416397e,nice,
d6fb78d0-085c-4a30-9fb7-13451323665b,good quality,positive
c818ec7f-c3e1-4f20-9385-f5c70f193238,plz dont buy it was broken in 2 days of useuseless,negative
ffb391e0-2033-441b-8219-71fa922bfda0,perfect,Positive
58934279-fb65-4cae-9aca-65d5ccae15d0,very very nice products,Positive
7f597255-96d2-45e9-b5b5-b10029ba3d7f,very good,positive
20d04279-606f-425a-be36-35e2b2050cf3,cheap car strap nice good,positive
0454de01-a9b0-4159-81d2-0647a9a4bca7,good qualityand value for money,positive
d5814df5-af78-40d9-bb8b-f59c7150cd59,not the best quality,negative
d266b0a3-113a-4ae6-a1af-806891b5e705,air leacage problem,Negative
0207929d-4d15-457e-a463-6500e0687faf,best h,positive
55994edd-c1ea-4cf3-8ee7-116ac8217534,packaging was not good both externally and internally product was ok but not yet satisfied,Negative
8badb476-66d5-490a-b249-d95965968021,poor quality,negative
2af9a506-b0c4-4801-a6fc-d70531d8a9c3,loving this my sister sun ,positive
1789e94e-8f23-41ad-a771-b993d9fa2099,excellent product timely delivery thanks flipkart,positive
517cb7a9-d129-40b0-98ef-54cc9d7d7016,god,positive
56c161ce-9040-4891-b906-e5ea154bce81,nice,positive
8008f18b-c791-4a9f-ace2-e52bdd3cf1a9,colour is lite and very very bad quality,negative
0167a57e-953c-47c2-96fa-49c527165724,best product thanks flipkart,positive
29b11fc0-d57a-4f7f-8132-b0c7f1b96dce,nice product bt do not demo,positive
75137d6d-316d-45ba-9e40-865281ba8f57,perfect for eyes,Positive
398b09d2-32bf-4e12-88f7-5f43dd03fdfc,nice product,positive
fa12ea95-8a29-4028-8f63-dd04adcd6761,picture quality is not upto mark i have one micromax tv have excellent quality in same d2h connection even though it is 6 years old not a smart tv but micromax is much much better than mi connect with phone also not much goodi will rate it 210 onlywaste of money,negative
61576d7d-e916-4ada-a3ae-9dbb7d685e88,okay ,Positive
8ee017a6-9a00-40d0-b2b6-ad1283ce5f58,too good,positive
b81c2e7b-4541-4aea-a7a4-7b0917a15e0b,awesome fast n good n quality superb,Positive
dcc0f5ad-5e5c-4c7f-950b-91be57aafc09,low power consumption and mostly better cooling system thanks samsung cooling system very fast cool the freeze,positive
a20c21c6-7cd0-49a2-a817-39da4e6d9719,quality product i like it very much,positive
c3a1531f-76dc-47ff-83b9-a6fb81e26ed9,waste of money profuct product dont buy it,negative
e2b7dad5-9676-435d-8b27-6ebcccd00cd7,very bad product i will use it only 2time and his timeg switch has not working very bad dublicet product,negative
80f3843f-75df-425f-bdc5-b52555ffe04c,very dry,Negative
b8e7ff56-f48f-4aae-8046-cc0c180a62d8,cheep quality,negative
401e9f1f-c29f-423e-9b7a-af5f0651050e,product is good but a little over priced here,negative
77befe70-1535-4d63-bac9-c99496556c98,i love it value of money,positive
3348ab98-9e79-4d9a-ad5e-e50418dd48c9,i dont have much issue with tv but its with flipkart if you give 10 days exchange offer you should allow change in tv brand as well after getting tv i felt it was small and thought it would be better if i can chnage it to 40 42 inch tv but flipkart dont give you that option even with exchange i need to stick with same brand and same tv size att least you can allow bigger size in same brand tv is ok,positive
278da806-ba86-4640-8a8c-18712876623b,good,positive
4f224197-9191-48c1-a4d0-6617504df8bc,good,positive
31ef2a1e-0ec6-43c2-9c99-412b4d7d978a,excellent product,positive
1b3bc72d-57a8-47d3-acd2-1ca002733421,good like it,positive
666e1629-d50d-4734-b1de-7e201df45ede,very good,positive
6754b811-66a2-4b77-b01b-a01d16357618,product quilty is very bad,negative
4c4f9357-3198-4db3-8147-f8ea348aa6c0,worst product ever dont purchase,negative
061594eb-8644-40a9-8635-eb24291a8d76,osam,Positive
3276c592-1711-40bb-95b3-0138ef8371c4,worst productproduct is not same as shown in figure,Negative
4e49912f-18a7-497b-b9ee-8b2d6d75e4dc,nice product,positive
d388f4f1-1b1c-4697-940e-a0bbfd7a7c8e,not very satisfied as compared to my 11 year old inalsa food processor wet grinding jar should be included for it to qualify as complete food processor,Negative
b4dd699f-4087-4c9a-b86d-8579c78fb70d,awesome product,positive
78fe15d3-171e-4a19-add9-4b50159495b7,worst product,negative
08aaa012-e56d-453a-b618-f2e904e8001e,build quality dull,negative
07505210-7267-4a2c-9d29-aad2259c2263,product quality is good paint and body parts are also good there is no dent and weight of the product is also very handy so u can go for it value for money,positive
cfde0fb9-69b8-4f41-8b7c-5aa2f5f44d95,bad product is not working lightworest product,negative
e2940e14-514d-45aa-a345-3aa0e11500a6,just awesome,positive
d011de72-bb60-4737-ab1f-2c2db2142f94,not as described and also there is a damage in bottom of door bcz of that door is not closing in smooth way base also not equal left side down and right side up,Negative
b2e0f2e4-6c33-4ecc-b9a8-5a8bc373df13,only 1 month working display not working,negative
0fc27c25-f33a-4cd3-9c11-4e9a63dc2143,nice,positive
4edb2ac8-901d-4fc2-b644-2a698676054a,this is a very bad cooler company send a second hand and old cooler after 10 to 15 days cooler stop working and the wing of the cooler is supported by mseal and the wing of the cooler is unequal in size,Negative
72d15883-f870-4ac0-8140-32cd4af42d2b,leakage from 2 sidedtime and money both wastage,Negative
d7eb1006-0ea8-4e36-a8e4-d1f1e8127f42,its huge in size but cooling as compared to the size is not so good finishing of body is not so good there are sharp edges,Negative
8fa4ec20-9bb4-4b33-9ea1-eebe76e81cec,this product is not good dont buy it,negative
810b509c-7c4c-4d12-985b-f1aa5ca2aeb7,very good budget smart tv,Positive
0d60e39c-7da9-4402-82ae-74dec2bbcfe4,not good,negative
bff28015-62dd-4b51-b084-03d4a3d9272a,it s good,Positive
5f91c791-f5e5-464f-8e31-f3085378a02e,its good,positive
ef2458b5-e372-44f7-923d-2bb5dd66cd46,good experience with this devicei kindly not advice this mi tv stick but i advise you to take this baby,positive
91ee4855-c5c5-4bf5-a549-4ee63b490af4,nice product of price i so happy thanks for flipkart,Positive
e7abda37-7c29-4cb8-8f7b-a569a07b3639,power cable was not given please think before buy,negative
c0330205-0f2d-4de4-b3d2-7a4add7035f2,good,negative
47990857-0f94-4c54-a4cd-d6277d38fe78,bed,negative
f08b5ab1-fc2f-4bc9-aae8-f41ffc386c16,very bad,negative
4dba9812-f040-49d2-9e88-e37942d092aa,works brilliantly been using it for past 4 months without any problems,positive
687c17d9-f637-43bc-a00c-6a130b044db6,no words to say an extra ordinary product pretty good sound quality and good looking also just go for it guys,positive
b1b52604-0b53-49b9-9f3c-c04d92a67d26,bad product,negative
c7617487-2340-4f94-9418-c8aedac81bc0,un satisfied with the size of rice cooker,Positive
79056e5f-d0df-40cb-baf5-3e21ec560000,not worth for money,negative
73ad3c41-c9a6-4a18-af4c-cfdd57441ae2,tq,positive
bcf36b98-383f-4205-b9b3-8ceaa916fc94,good quality,Positive
db525e99-fbfd-4890-9572-2782bb077a76,best proctet,
414a0335-599e-4559-a8ef-a6f100d23840,the headphones have a great bass and the battery capacity is enough if you use the headphone for a week 2 hrs a day the headphones are great for gaming purpose the built quality could have been better thumbs up from my side,positive
19e379be-77e2-44a4-a02d-5e77d8f19e2d,not good,Negative
5a74d1d2-5afc-436e-99e8-e32401e290d6,no strenght,negative
36794fed-eea4-4fcc-a18f-1e33e88643aa,very bad product its a only a fan,Negative
7d810c12-83f0-4b0b-aa7d-ed100963c7c3,larg battery backupgood for education purpose,positive
3cae8c9f-9a96-4772-ad54-3ee521ef5d18,bad product,Negative
8f155976-e9dc-479e-a7f2-37e41c56ae8c,more nice no cooling,negative
5f473624-d04b-447d-b43f-31027267b7ad,very poor speed of fan,negative
3d0bdb39-99aa-4411-9754-bc0fea5233ce,nice,Positive
b609d6eb-37ca-4ffe-94e2-7571c878bcd4,very low quality,negative
15bc52d1-3ff8-4c35-b2a9-4419c46a8ea3,superb quality of voice,positive
c142646f-9e35-4bb4-868e-75a7b42c017e,power bank is good but heating is highly,positive
f2aff8d9-1360-498e-bfcf-d9da51c2071b,worth for money,Positive
0d3e81db-76dd-459b-a8f4-04f60eac0da9,wonderful product loved it,Positive
0b5320da-cc51-4f09-932d-a206e69129aa,it is not original its plastic,negative
3989795f-03ae-4443-a5e0-26873b8c79d7,very good product,positive
5b12b86a-0d0d-4956-a04d-f902174477de,the quality was great this was a great deal,positive
b40899df-9a11-4e8d-94ab-b0c84b5d1d11,nice shoo this rangei will to try one time,positive
00289162-8e50-4117-aa88-5178f4f43c27,it was working good while boiling something but if you want to use for cook other things rather then boil than this is totally useless and after a month i just boiled food for couple of mins after that wire got stuck in the pot after cooling it comes out but wire melt from inside and now its not working,negative
72d9712d-c60a-4180-ba6c-b5f550d86a73,nice ,Positive
67918bda-53bf-47d8-a27a-734903e7993c,very bad,negative
06df808c-5bea-4e6f-8cbb-70d66bebf8c6,broke the second day i bought,Negative
8d89e43b-0713-4466-9fb4-2debe2eb6045,prolights are gooduseful only for straight things but not ideal for that surface which having turnscons led strip is heavy so it cant stick with double tape led lights is not much flexible so u cant easily wrap it around anything its not contain any strip tape so its a headachhe to stick it to anythingconclusion dont buy it,negative
15a4bbd2-c40f-4ebc-b9ae-10737ae5e765,poor quality dont buy this,Negative
053a1824-83ef-4106-af6c-d67e223c5f00,too bad why wait of money dont buy it,Negative
dffeda32-e65a-4028-bdbe-aa372e061f74,every time when cooking water vapour are coming out of the cooking tub between the lid heavy for sometime,negative
4023303a-7a69-4cb2-883c-b74881ee8c09,good product,positive
8bcb0cc8-baf9-439c-80ff-f83f03a84c0f,very bad product not original,negative
2ef7f831-dde3-415d-84c8-0f06624ad81e,good at first day use lets see for later,positive
873f0723-174b-41b3-bb22-56628e781589,nice cycle ,Positive
a7e11747-15ed-45fd-9f21-6ede36e7df87,thanks you,Positive
fe106cc5-4f6f-49e6-83d8-6bc44d8f912e,annual maintenance charge of around 5000 is being told by the technician i think not worth worst product,negative
9e1fe5cf-fd47-47b4-b44d-1843c1c732bf,good for baking and grilling value for money ,positive
e57e7a1c-12ad-4235-8df5-78acb0aff4cd,worth for moneywe enjoy it,positive
4a2cb5ef-815e-4cc7-a8c9-cad9468a0d5f,remote not working sound quality not clear worst project,negative
071c6622-8e9d-4b97-874a-c559e8b0cef7,perfect ,positive
5a4367e2-d22a-45fa-9aaa-4075b273cfc3,nice blazer good quality very nice productthank you flippcart,positive
a76dd0b2-c961-46b3-9662-d2842615cc9e,i ordered in april 2022 now its may month and its not working my money wasted ,negative
a2789b5b-4e4c-48ae-bd4d-7fde18afa280,no wishing proper,negative
b007c838-f305-410f-b378-83cffe2a5fe3,not very good,negative
4d2c4e8e-a3ec-41da-8ca6-325d1a493e37,good product bye it,positive
94e66859-5b09-4a37-9f33-76760515f45d,good quality mask thnx flipkart,positive
64428a4a-b5d7-4083-922f-313e35010de4,very bad build quality,Negative
1cb91b32-f23a-42c2-84dd-6039c200cca9,worst experience got damaged one,negative
a50d6cd7-154f-4981-85b2-dfc0a9f75db7,this product easy to band wheel and damage of coolerbad wheel feeting,negative
932a3620-823e-4045-a1a9-7ee9999f2a34,good,Positive
afefe14e-16da-44a1-8aa2-6083f20ca10b,very good product,positive
94cfb425-5cd8-43a4-ac68-bff62d4ec2d6,amount and time vest,negative
7d71b241-a25e-48a7-95b9-868ab8dcf3ba,very nice product,positive
28e96abf-c8de-4ba1-82d4-736842cc1d3f,good but taking time to 100 1hr20 mnts,positive
78e58bee-0785-4eb9-a196-b4c9455d3382,best in market,positive
78cc10ba-1b6d-4fd4-aa46-a0ba97384fae,nice skates,positive
45a7069b-1f42-40d7-a810-667b88ac5452,its a very good home theatre value for money,Positive
0c592d1d-8837-490a-88c7-b36548c69399,nice and value for money,positive
905fd457-f01d-4255-b5b9-3195bd85a2dd,only fixed colors but nice product,positive
d5b4ad5e-76aa-4a33-8cc8-b1713a4a804f,dont buy,negative
f3b102d0-f9af-4868-b09d-06d6d8834fb9,no memory card,negative
d52282a2-bf31-46d3-8872-b8b9cbd9b97a,worst,Negative
316093e0-ae46-46d2-a134-78d3fcb24b75,boll is ok but material is very hard,negative
e9955509-814b-4f2b-8f31-0b5f24c03efc,bad product poor plastic quality broke within 3 days also mop handle broke down do not buywaste of money,negative
df9a0dac-c4fa-474d-b0d7-3d7160b299a5,fantastic,positive
129f8e5c-31cb-497d-9f80-d87251a2232a,this is not vanesaand product is not justified this price,negative
8d42de48-6a2a-4403-9c1f-73be358656d5,big problem is headphones not saport in this tabonly blootooth headphones saport,negative
e9335b50-6516-4519-809f-c23e52e5f9d1,good product ,positive
eefccbbc-ad81-4181-a1ed-ac9952a01ec0,nice product for screen casting remember off the data saver and go to settings apps view phone media force stop and now in smartphone go to settings and choose wireless display or you can do with google home appnice product simply buy it if your tv is dabba make it smart,positive
8d360b75-d882-47a5-b814-4d1554cab2c5,the soundbar is awesome at this price range the sound and bass is super the look is simple and nice it connect to the bluetooth fast with no interruptions overall the price and look and sound of the product is value for money,positive
22f4867a-3956-4220-b2ad-69be20039a3b,awsome sound quality in such an amazing pricea must have product,Positive
c21e686f-d351-4869-b1b6-3837c77e44b7,product is not as described1 its two wheel drive2 motor is not powerful3 only single rechargeable cell not good backup4 size is also small not as described overall waste of moneyoverall not,negative
f37e4ef3-b470-4f2c-8c6d-ac500ed2583b,average quality suitable for below 12 years of age kids too costly,negative
e968ecaa-0b71-44c1-807d-b1ad09419d77,i was so confused about the product whether its original or not as the product has no return policy i wanted a kajal that could be smudgeproof and longlasting for at least 5 to 6 hours after reading all the reviews i decided to place the order thinking it could ratify my expectations and i must say its up to the mark worth the money if you go in the market you need to pay 170rp for one but here you get 2ps for only 207 its a nice deal dont think twice go for it ive applied it ,positive
